Spine Id;Dendrite Segment;Distance to dendrite;Spine Position X;Spine Position Y;Spine Position Z;Spine Volume;Spine Area;Spine Length;Spine Mean Diameter;Spine Max Diameter;Spine Min Diameter;Spine Neck Length;Spine Neck Mean Diameter;Spine Neck Max Diameter;Spine Neck Min Diameter;Spine Neck Volume;Spine Orientation Angle;Spine Straightness;Spine Branchings
Apical-723001873;8193;1,13248;485,3;537,06;-5,15;0,25;2,5;1,91;0,66;2,11;0,4;1,05;0,4;0,42;0,4;0,19;156,57;0,92;0
Apical-723001874;8194;0,766027;485,64;536,87;-5,09;0,17;1,67;1,25;0,75;2,11;0,4;0,52;0,41;0,42;0,4;0,11;174,62;0,95;0
Apical-723001875;8193;0,571167;485,97;536,99;-5,31;0,15;1,49;1,1;0,9;2,11;0,42;0,31;0,42;0,42;0,42;0,09;158,82;0,98;0
Apical-723001876;8194;0,454028;486,27;536,86;-4,46;0,11;1,06;0,71;0,98;2,11;0,46;0;0,46;0,46;0,46;0,05;132,74;1;0
Apical-723001877;8192;0,325209;486,43;537,19;-4,68;0,05;0,51;0,35;0,97;2,09;0,44;0;0;0;0;0;83,09;0,99;0
Apical-723001878;7666;1,19633;485,57;538,36;-5,17;0,52;4,46;2,95;0,62;1,93;0,4;2,09;0,44;0,51;0,4;0,35;149,16;0,8;0
Apical-723001879;7666;1,14555;485,65;538,28;-4,9;0,42;3,53;2,25;0,66;1,93;0,4;1,34;0,45;0,53;0,4;0,25;157,28;0,91;0
Apical-723001880;7663;1,02653;486,33;539,23;-6,09;0,44;3,23;1,93;0,83;2,4;0,48;1,23;0,59;0,75;0,48;0,39;134,33;0,9;0
Apical-723001881;7663;0,428686;486,84;538,69;-5,95;0,11;1,03;0,69;1,07;2,4;0,48;0;0,53;0,53;0,53;0,05;-174,43;0,97;0
Apical-723001882;7661;1,3737;488,65;538,71;-5,73;0,63;5,18;3,28;0,64;1,92;0,42;2,29;0,48;0,58;0,42;0,47;13,69;0,76;0
Apical-723001883;7661;1,37989;488,5;538,42;-5,84;0,54;4,45;2,79;0,66;1,92;0,42;1,79;0,48;0,58;0,42;0,38;-22,06;0,92;0
Apical-723001884;7662;0,903472;488,02;538,53;-5,78;0,32;2,7;1,68;0,73;1,92;0,42;0,53;0,45;0,48;0,42;0,16;-14,12;0,92;0
Apical-723001885;7662;0,71791;487,83;538,58;-5,79;0,34;2,58;1,48;0,81;1,92;0,42;0,32;0,47;0,51;0,42;0,17;-20,15;0,86;0
Apical-723001886;7655;0,656802;488,35;540,74;-5,51;0,29;3;2,69;0,58;1,56;0,4;1,6;0,4;0,4;0,4;0,26;-43,55;0,73;0
Apical-723001887;7651;0,367535;488,16;541,48;-5,93;0,91;6,42;3,57;0,83;1,36;0,48;0;0,66;0,66;0,66;0,86;-0,42;0,99;0
Apical-723001888;7649;2,00561;489,23;543,12;-5,9;0,99;7,3;4,25;0,66;1,76;0,4;3,58;0,55;0,72;0,4;0,93;30,39;0,87;0
Apical-723001889;7649;1,55599;488,83;542,91;-5,99;0,86;6,52;3,79;0,66;1,76;0,4;2,84;0,52;0,72;0,4;0,7;31,08;0,73;0
Apical-723001890;7649;1,64789;488,88;542,98;-5,93;0,85;6,2;3,42;0,67;1,76;0,42;2,41;0,54;0,77;0,42;0,69;35,45;0,87;0
Apical-723001891;7649;0,749768;488,18;542,42;-6,04;0,43;3,02;1,54;0,79;1,76;0,48;0,51;0,54;0,6;0,48;0,26;61,05;0,98;0
Apical-723001892;7644;1,61622;485,47;541,89;-6,58;0,64;5,1;3,11;0,71;2,4;0,42;2,16;0,48;0,58;0,42;0,47;-155,3;0,95;0
Apical-723001893;7644;0,88566;486,11;542,25;-6,67;0,35;2,7;1,54;0,86;2,4;0,44;0,52;0,47;0,51;0,44;0,18;-170,26;0,96;0
Apical-723001894;7641;0,116038;486,85;543,39;-6,67;0,37;2,17;0,14;1,36;2,4;0,48;0;0;0;0;0,31;75,86;1;0
Apical-723001895;7636;0,126916;486,74;544,52;-6,4;0,18;1,31;0,23;1,08;1,92;0,48;0;0;0;0;0,12;159,31;0,98;0
Apical-723001896;7629;0,285996;487,63;545,79;-6,08;0,36;2,2;0,17;1,18;2,41;0,48;0;0;0;0;0,3;-7,93;0,94;0
Apical-723001897;7627;1,7964;489,4;546,03;-5,73;1,09;6,77;3,21;0,77;2,77;0,4;2,08;0,56;0,82;0,4;0,62;-7,43;0,93;0
Apical-723001898;7628;2,37494;489,39;544,54;-5,61;0,79;7,12;5,06;0,74;2,77;0,42;3,81;0,45;0,46;0,42;0,73;-45,42;0,97;0
Apical-723001899;7623;1,11276;488,69;547,24;-5,06;0,65;4,74;2,97;0,74;1,93;0,42;1,61;0,58;0,63;0,51;0,59;33,6;0,87;0
Apical-723001900;7621;1,58248;489,15;547,72;-5,1;0,67;5,7;3,79;0,59;1,92;0,4;2,72;0,46;0,58;0,4;0,51;-12,78;0,86;0
Apical-723001901;7619;0,711788;487,01;548,1;-4,44;0,15;1,44;1,06;0,7;1,92;0,4;0,26;0,41;0,42;0,4;0,09;-165,54;0,92;0
Apical-723001902;7622;1,80107;489,38;547,47;-5,28;0,84;7,27;5,05;0,64;2,32;0,4;4,36;0,46;0,58;0,4;0,78;-45,72;0,77;0
Apical-723001903;7616;1,89274;489,28;549,22;-4,62;0,51;4,62;3,29;0,57;2,4;0,4;2,69;0,44;0,58;0,4;0,45;14,08;0,94;0
Apical-723001904;7616;1,70965;489,1;549,18;-4,62;0,47;4,26;2,94;0,59;2,4;0,4;1,97;0,41;0,46;0,4;0,31;4,77;0,97;0
Apical-723001905;7611;0,836071;488,24;550,23;-4,17;0,23;1,97;1,18;0,83;2,4;0,4;0,26;0,41;0,42;0,4;0,07;4,91;0,97;0
Apical-723001906;7610;0,602907;487,45;550,2;-3,67;0,22;1,69;0,97;1,06;2,4;0,48;0;0,63;0,63;0,63;0,16;52,5;0,98;0
Apical-723001907;7605;0,96287;488,31;551,52;-3,73;0,27;2,26;1,93;0,94;2,74;0,4;0,45;0,51;0,56;0,47;0,21;16,45;0,76;0
Apical-723001908;7602;0,664555;487,88;552,23;-3,5;0,23;1,8;1,04;0,8;2,41;0,44;0;0,48;0,48;0,48;0,07;-4,31;0,93;0
Apical-723001909;7600;0,494559;487,18;552,62;-3,31;0,2;1,44;0,73;1,34;2,53;0,68;0;0;0;0;0,04;122,93;0,97;0
Apical-723001910;7590;0,650731;487,32;555,03;-4,01;0,23;1,88;1,26;0,75;2,16;0,42;0;0,44;0,44;0,44;0,07;-22,13;0,85;0
Apical-723001911;7587;1,43639;488,09;555,56;-3,64;0,44;3,83;2,78;0,64;2,4;0,4;1,53;0,44;0,48;0,4;0,28;-3,89;0,89;0
Apical-723001912;7590;1,1127;487,23;554,99;-4,9;0,75;4,77;2,29;0,82;2,4;0,44;1,38;0,66;0,81;0,48;0,59;-48,41;0,98;0
Apical-723001913;7589;0,881977;487,14;555,09;-4,68;0,65;3,97;1,83;0,87;2,4;0,42;0,77;0,71;0,77;0,6;0,48;-40,78;0,96;0
Apical-723001914;7584;1,79186;485,39;556;-2,64;1,06;7,09;3,53;0,75;2,4;0,4;2,42;0,54;0,84;0,4;0,59;175,79;0,87;0
Apical-723001915;7585;1,51893;485,65;555,97;-2,8;0,82;5,58;2,75;0,78;2,4;0,4;1,59;0,5;0,78;0,4;0,35;170,28;0,96;0
Apical-723001916;7587;0,829333;487,47;555,74;-3,65;0,25;2,06;1,33;0,76;2,4;0,4;0,29;0,41;0,42;0,4;0,08;-4,81;0,91;0
Apical-723001917;7587;0,342208;486,55;555,7;-3,61;0,03;0,4;0,3;1,12;2,4;0,48;0;0;0;0;0;173,26;0,97;0
Apical-723001918;7586;1,9154;488,55;556,28;-4,21;0,58;4,92;3,17;0,73;2,8;0,4;2,19;0,46;0,51;0,4;0,42;-2,86;0,95;0
Apical-723001919;7585;0,621442;487,17;556,43;-4,18;0,13;1,04;0,59;1,12;2,8;0,48;0;0,71;0,71;0,71;0,07;31,41;0,98;0
Apical-723001920;7585;0,301845;486,91;556,29;-4,05;0,65;3,29;0,16;1,43;2,8;0,68;0;0;0;0;0,48;27,91;0,99;0
Apical-723001921;7583;0,525841;486,35;556,52;-3,4;0,1;0,98;0,76;0,95;2,4;0,46;0;0;0;0;0,05;-139,43;0,93;0
Apical-723001922;7582;1,40646;487,72;557,43;-3,89;0,5;3,97;2,51;0,83;2,4;0,4;1,47;0,53;0,7;0,4;0,47;35,28;0,94;0
Apical-723001923;7577;1,64657;484,71;558,05;-3,03;0,6;5,11;3,35;0,66;2,4;0,4;2,35;0,45;0,58;0,4;0,44;164,24;0,88;0
Apical-723001924;7578;0,805478;486,61;558,04;-4,59;0,29;2,64;1,84;0,75;2,4;0,4;1,09;0,46;0,48;0,42;0,23;29,38;0,83;0
Apical-723001925;7578;0,463888;486,41;557,88;-4,33;0,17;1,62;1,15;0,84;2,4;0,4;0,39;0,44;0,46;0,42;0,11;49,9;0,85;0
Apical-723001926;7576;0,588071;486,43;558,5;-3,99;0,57;4,09;2,29;1,03;2,09;0,51;0;0,51;0,51;0,51;0,4;10,76;0,95;0
Apical-723001927;7575;0,510305;485,67;558,59;-3,77;0,29;2;0,98;1,09;2,32;0,65;0;0,65;0,65;0,65;0,13;-151,27;0,98;0
Apical-723001928;7567;1,85842;484,17;559,9;-3,67;1,05;7,11;3,86;0,72;2,4;0,4;2,68;0,54;0,89;0,4;0,89;160,48;0,9;0
Apical-723001929;7567;1,91442;484,08;559,92;-3,68;1,22;7,76;4,03;0,73;2,4;0,4;2,85;0,57;0,96;0,4;1,06;165,03;0,87;0
Apical-723001930;7573;0,802395;486,6;559,15;-4,23;0,23;2,04;1,62;0,76;2,4;0,48;0,65;0,48;0,48;0,48;0,17;-9,21;0,84;0
Apical-723001931;7572;1,04226;485,19;559,64;-3,88;0,49;3,35;1,71;0,86;2,4;0,58;0,62;0,6;0,63;0,58;0,33;137,79;0,95;0
Apical-723001932;7572;0,697395;486,51;559,18;-4,37;0,2;1,6;1,18;0,85;2,4;0,48;0,29;0,58;0,63;0,53;0,14;-9,88;0,86;0
Apical-723001933;7572;0,409921;485,52;559,27;-4,3;0,09;0,77;0,39;1,08;2,4;0,58;0;0;0;0;0;155,16;0,98;0
Apical-723001934;7572;0,958757;486,67;559,51;-4,25;0,34;2,86;2,14;0,92;2,4;0,44;0,6;0,5;0,55;0,44;0,28;23,23;0,89;0
Apical-723001935;7569;1,21133;486,75;560,28;-4,7;0,36;3,2;2,37;0,73;2,72;0,4;1,21;0,41;0,46;0,4;0,19;47,39;0,85;0
Apical-723001936;7570;0,955932;486,66;559,73;-5,04;0,17;1,66;1,23;0,87;2,72;0,42;0,52;0,43;0,46;0,42;0,11;18,26;0,97;0
Apical-723001937;7570;0,655993;485,69;559,42;-5,43;0,42;2,54;1,12;1,04;2,72;0,44;0;0,77;0,77;0,77;0,26;-108,88;0,99;0
Apical-723001938;7569;0,359182;485,48;559,65;-4,57;0,51;3,03;0,22;1,33;2,72;0,65;0;0;0;0;0,34;157,07;0,99;0
Apical-723001939;7566;0,285405;485,52;560,42;-5,2;0,28;1,96;0,95;1,01;1,76;0,62;0;0,62;0,62;0,62;0,12;39,35;0,98;0
Apical-723001940;7562;0,330484;485,58;561,51;-4,85;0,73;4,56;2,24;1,15;1,92;0,68;0;0;0;0;0,57;28,97;0,96;0
Apical-723001941;7558;0,511488;485,36;562,4;-4,53;0,24;1,9;1,07;0,93;2,16;0,44;0;0,44;0,44;0,44;0,07;61,4;0,94;0
Apical-723001942;7557;1,14521;484,13;562,42;-4,38;0,45;3,89;2,55;0,68;1,84;0,4;1,64;0,44;0,58;0,4;0,28;179,03;0,83;0
Apical-723001943;7558;0,414687;485,16;562,27;-5,39;0,45;2,57;1,12;1,12;1,84;0,48;0;0,89;0,89;0,89;0,39;109,93;0,99;0
Apical-723001944;7551;1,77385;486,43;564,6;-5,13;0,79;6,32;4,11;0,71;2,12;0,4;3,2;0,49;0,72;0,4;0,73;24,03;0,91;0
Apical-723001945;7548;0,438395;484,53;564,66;-4,68;0,22;1,52;0,71;1,16;2,32;0,58;0;0;0;0;0,05;-3,17;1;0
Apical-723001946;7549;1,26756;483,44;564,03;-5,52;0,94;5,66;2,6;0,76;2,52;0,4;1,44;0,56;0,89;0,4;0,47;-153,99;0,88;0
Apical-723001947;7548;0,586095;484,13;564,55;-5,57;0,29;2,01;0,98;0,96;2,52;0,44;0;0;0;0;0,12;-131,86;1;0
Apical-723001948;7547;0,460372;484,02;564,95;-5,32;0,18;1,29;0,66;0,97;2,4;0,48;0;0;0;0;0,01;-171,34;0,96;0
Apical-723001949;7539;1,45553;485,87;566,82;-5,44;0,66;5,02;3,01;0,65;2,4;0,4;2,34;0,53;0,77;0,4;0,6;-4,84;0,81;0
Apical-723001950;7542;1,22522;483,28;566,15;-4,77;0,62;4,41;2,25;0,73;2,4;0,4;1,01;0,43;0,51;0,4;0,16;-163,63;0,97;0
Apical-723001951;7539;1,48497;485,81;566,92;-5,77;0,98;5,94;2,95;0,73;2,4;0,4;2,16;0,65;0,96;0,4;0,92;4,76;0,91;0
Apical-723001952;7533;0,743756;483,83;568,16;-5,92;0,28;2,38;1,44;0,83;2,4;0,4;0,29;0,41;0,42;0,4;0,12;153,28;0,98;0
Apical-723001953;7534;0,654497;484,79;568,15;-4,91;0,47;3,02;1,34;0,87;2,4;0,4;0;0,42;0,42;0,42;0,01;28,71;0,87;0
Apical-723001954;7530;1,5072;486,05;568,91;-5,56;0,46;3,93;2,55;0,7;2,65;0,4;1,56;0,44;0,46;0,4;0,29;1,63;0,93;0
Apical-723001955;7529;0,937307;485,33;568,96;-6,14;0,23;2,02;1,36;0,78;2,65;0,42;0,82;0,48;0,58;0,42;0,17;17,46;0,91;0
Apical-723001956;7530;0,687635;485,11;568,83;-5,97;0,49;2,94;1,13;1,02;2,65;0,53;0;0;0;0;0,03;-9,99;0,97;0
Apical-723001957;7529;0,394836;484,65;569,29;-5,31;0,15;1,11;0,53;1,18;2,4;0,58;0;0;0;0;0;-27,25;0,99;0
Apical-723001958;7523;1,87147;482,47;570,08;-5,55;0,89;7,21;4,61;0,73;2,4;0,4;3,23;0,47;0,63;0,4;0,72;152,69;0,85;0
Apical-723001959;7527;0,863724;485,32;569,8;-5,74;0,16;1,61;1,18;0,75;2,4;0,4;0,51;0,43;0,46;0,4;0,11;16,64;0,97;0
Apical-723001960;7523;1,66362;482,69;570,11;-5,5;1,21;7,28;3,51;0,69;2,16;0,4;2,47;0,52;1,05;0,4;0,74;175,85;0,95;0
Apical-723001961;7526;0,202926;484,44;569,89;-5,99;0,06;0,7;0,56;1,15;2,16;0,4;0;0;0;0;0,03;118,72;1;0
Apical-723001962;7526;0,51957;484,9;569,93;-6;0,16;1,56;1,23;0,98;2,16;0,4;0;0,46;0,46;0,46;0,13;2,47;0,94;0
Apical-723001963;7520;1,64186;485,6;571,72;-5,86;1,13;7,81;4,21;0,66;1,45;0,4;3,25;0,56;0,84;0,4;0,96;10,23;0,75;0
Apical-723001964;7518;1,02554;484,81;572,03;-6,09;0,6;4,25;2,24;0,73;2,04;0,4;0,86;0,42;0,46;0,4;0,14;21,32;0,88;0
Apical-723001965;7517;0,621001;483,42;571,65;-6,44;0,17;1,6;1,15;0,84;2,04;0,42;0,33;0,44;0,46;0,42;0,11;-163,89;0,97;0
Apical-723001966;7517;0,524398;483,42;571,76;-5,57;0,21;1,68;0,95;0,89;2,04;0,44;0;0;0;0;0,05;-177,43;0,95;0
Apical-723001967;7518;0,154731;483,86;571,66;-6,1;0,07;0,73;0,48;1,16;2,04;0,48;0;0;0;0;0,02;-147,09;1;0
Apical-723001968;7515;0,642137;484,14;572,53;-5,99;0,21;1,79;1;0,73;1,92;0,4;0;0,42;0,42;0,42;0,05;16,63;0,99;0
Apical-723001969;7512;0,512706;483,01;572,96;-6,41;0,25;1,77;0,89;0,92;2,4;0,42;0;0,63;0,63;0,63;0,09;-160,53;0,98;0
Apical-723001970;7509;0,842745;482,61;573,68;-5,57;0,32;2,45;1,38;0,87;2,41;0,4;0,27;0,47;0,51;0,42;0,16;170,5;0,97;0
Apical-723001971;7510;0,648092;482,79;573,64;-5,66;0,12;1,19;0,84;0,87;2,41;0,42;0,29;0,44;0,46;0,42;0,07;177,57;0,95;0
Apical-723001972;7508;0,721603;482,64;573,97;-5,77;0,13;1,25;0,87;0,83;2,64;0,4;0,25;0,44;0,46;0,42;0,07;-179,16;0,99;0
Apical-723001973;7506;0,659856;483,65;574,39;-6,64;0,25;1,9;1;1;2,84;0,46;0;0,53;0,53;0,53;0,09;23,42;0,99;0
Apical-723001974;7507;0,538832;482,8;574,29;-6,3;0,08;0,76;0,54;0,91;2,84;0,42;0;0;0;0;0,02;-177,23;0,98;0
Apical-723001975;7504;1,38572;484,58;575,19;-6,25;0,89;5,4;2,52;0,81;2,9;0,4;1,44;0,49;0,84;0,4;0,43;31,98;0,94;0
Apical-723001976;7506;1,07964;484,29;574,5;-5,7;0,43;2,68;1,3;0,92;2,9;0,44;0,53;0,74;0,82;0,7;0,37;-0,76;0,98;0
Apical-723001977;7505;0,817407;484,08;574,68;-6,16;0,1;1,05;0,76;0,95;2,9;0,4;0,25;0,41;0,42;0,4;0,04;14,02;0,99;0
Apical-723001978;7506;0,752381;484,01;574,56;-5,91;0,12;1,02;0,65;0,99;2,9;0,48;0;0,58;0,58;0,58;0,06;5,89;0,98;0
Apical-723001979;7499;1,17629;481,76;575,82;-6,65;0,95;6,03;3,1;0,82;2,41;0,48;1,9;0,63;0,77;0,48;0,79;-172,97;0,63;0
Apical-723001980;7499;0,917947;482,15;575,97;-6,93;0,29;2,45;1,71;0,83;2,41;0,48;1,08;0,5;0,6;0,48;0,23;-157,15;0,85;0
Apical-723001981;7499;0,342266;482,87;576,05;-6,71;0,09;0,9;0,63;1,09;2,41;0,48;0;0;0;0;0,04;-78,2;0,98;0
Apical-723001982;7498;0,488387;482,6;576,33;-6,83;0,2;1,4;0,67;1,16;2,41;0,48;0;0,84;0,84;0,84;0,14;-179,32;0,98;0
Apical-723001983;7497;0,304976;482,9;576,59;-6,68;0,04;0,48;0,39;1,04;2,4;0,4;0;0;0;0;0,01;9,75;0,99;0
Apical-723001984;7493;1,22489;484,07;577,44;-6,65;0,57;4,24;2,44;0,79;2,4;0,42;1,38;0,49;0,63;0,42;0,41;8,9;0,89;0
Apical-723001985;7494;0,712078;483,59;577,36;-6,3;0,13;1,3;1,01;0,87;2,4;0,4;0,25;0,41;0,42;0,4;0,07;16,8;0,96;0
Apical-723001986;7492;1,06641;483,94;577,67;-6,57;0,25;2,5;1,88;0,71;2,4;0,4;1,29;0,41;0,46;0,4;0,2;36,94;0,83;0
Apical-723001987;7493;0,526932;482,86;577,43;-5,79;0,28;1,8;0,83;1,14;2,4;0,68;0;0,77;0,77;0,77;0,11;122,05;0,99;0
Apical-723001988;7493;0,879589;482,03;577,69;-6,32;0,2;2,11;1,69;0,9;2,4;0,4;0,43;0,4;0,4;0,4;0,17;157,38;0,83;0
Apical-723001989;7486;1,1881;481,8;579,2;-6,8;0,88;5,47;2,65;0,77;2,12;0,4;1,44;0,48;0,7;0,4;0,41;-164,27;0,92;0
Apical-723001990;7486;1,08386;481,81;579,31;-6,35;0,43;3,55;2,26;0,73;2,12;0,4;1,1;0,42;0,47;0,4;0,26;-173,78;0,87;0
Apical-723001991;7485;0,394117;483;579,46;-5,99;0,2;1,43;0,67;1,09;2,12;0,58;0;0;0;0;0,04;-32,56;1;0
Apical-723001992;7483;1,29758;481,78;580,24;-5,9;0,41;3,47;2,19;0,66;2,4;0,4;1,32;0,43;0,47;0,4;0,25;174,52;0,97;0
Apical-723001993;7482;1,0393;481,95;580,34;-6,68;0,24;2,31;1,67;0,66;2,4;0,4;1,03;0,43;0,46;0,4;0,18;171,15;0,99;0
Apical-723001994;7480;1,24547;484,15;580,55;-7,07;0,62;4,48;2,43;0,79;2,32;0,4;1,3;0,42;0,47;0,4;0,15;-23,9;0,89;0
Apical-723001995;7479;1,11495;484,15;580,82;-6,62;0,6;4,11;2,09;0,75;2,32;0,4;0,79;0,43;0,51;0,4;0,13;-1,09;0,92;0
Apical-723001996;7478;0,744017;483,56;581;-7,07;0,48;3,26;1,53;0,93;2,32;0,42;0,3;0,42;0,42;0,42;0,01;27,13;0,95;0
Apical-723001997;7479;0,496326;483,11;580,86;-6,05;0,26;1,79;0,84;1,21;2,32;0,65;0;0;0;0;0,1;64,32;1;0
Apical-723001998;7473;1,61442;481,21;581,94;-6,55;0,67;5,34;3,34;0,81;2,16;0,4;1,64;0,49;0,63;0,4;0,51;-175,45;0,94;0
Apical-723001999;7469;1,11128;483,57;583,08;-7,37;0,63;4,56;2,31;0,72;1,92;0,4;1,16;0,47;0,58;0,4;0,17;1,74;0,85;0
Apical-723002000;7469;0,751445;483,13;583,1;-7,34;0,29;2,36;1,5;0,77;1,92;0,48;0,73;0,53;0,58;0,48;0,23;-1,91;0,95;0
Apical-723002001;7466;1,47627;481,06;583,2;-6,45;0,99;6,39;3,55;0,75;2,05;0,4;2;0,49;0,7;0,4;0,52;-172,63;0,81;0
Apical-723002002;7464;1,00857;481,33;584,22;-7,31;0,28;2,45;1,59;0,81;2,72;0,4;0,51;0,41;0,42;0,4;0,11;170,33;0,95;0
Apical-723002003;7465;0,80585;481,64;583,67;-7,27;0,41;2,86;1,5;0,9;2,72;0,44;0,3;0,57;0,63;0,51;0,25;-139,04;0,93;0
Apical-723002004;7464;0,364832;482;584,16;-7,17;0,04;0,49;0,36;1,24;2,72;0,48;0;0;0;0;0;177,15;0,98;0
Apical-723002005;7460;1,17601;481,43;585,32;-6,16;0,34;3,45;2,75;0,8;2,32;0,4;1,19;0,4;0,4;0,4;0,3;138,73;0,82;0
Apical-723002006;7457;0,515441;482,49;585,9;-6,42;0,15;1,39;1,01;0,94;1,92;0,4;0;0,51;0,51;0,51;0,12;-23,4;0,98;0
Apical-723002007;7453;1,73219;483,92;587,17;-6,63;0,96;6,72;3,78;0,72;2,4;0,4;2,64;0,52;0,75;0,4;0,8;8,1;0,74;0
Apical-723002008;7455;0,987577;483,32;586,43;-7,07;0,31;2,72;1,72;0,74;2,4;0,4;0,59;0,41;0,42;0,4;0,15;-17,5;0,88;0
Apical-723002009;7453;1,51594;483,54;587,18;-6,32;0,47;4,06;2,64;0,7;2,4;0,42;1,54;0,44;0,46;0,42;0,31;13,54;0,85;0
Apical-723002010;7453;1,08666;483,05;587,09;-6,37;0,65;3,97;1,72;0,93;2,4;0,42;0,62;0,47;0,58;0,42;0,18;26,19;0,97;0
Apical-723002011;7457;1,54542;483,88;586,06;-6,92;0,68;5,55;3,6;0,79;2,4;0,44;2,46;0,5;0,58;0,44;0,62;-35,31;0,9;0
Apical-723002012;7454;0,835097;481,61;586,48;-7,46;0,22;2,15;1,65;0,93;2,4;0,4;0,48;0,44;0,46;0,42;0,19;-171,97;0,91;0
Apical-723002013;7452;0,892764;481,39;586,96;-7,36;0,2;1,86;1,37;0,71;2,4;0,4;0,51;0,43;0,46;0,4;0,14;-172,53;0,89;0
Apical-723002014;7451;0,352944;482,24;587,35;-7,59;0,54;2,72;0,9;1,41;2,4;0,96;0;0;0;0;0,07;100,1;1;0
Apical-723002015;7450;1,61985;480,59;587,29;-7,39;1,18;8,65;5,27;0,72;2,4;0,4;3,55;0,53;0,68;0,4;1,01;-177,41;0,65;0
Apical-723002016;7450;0,484083;482,19;587,54;-7,76;0,17;1,34;0,81;1,1;2,4;0,48;0;0,63;0,63;0,63;0,11;124,42;0,96;0
Apical-723002017;7448;1,27604;480,86;587,99;-7,13;0,99;7,74;5,07;0,66;1,81;0,4;3,6;0,51;0,63;0,4;0,93;-144,09;0,63;0
Apical-723002018;7443;1,76131;480,57;589,65;-6,75;0,67;5,63;3,77;0,58;1,92;0,4;2,82;0,44;0,53;0,4;0,5;164,84;0,83;0
Apical-723002019;7442;1,35715;483,35;589,1;-6,48;0,41;4,22;3,45;0,71;2,4;0,4;2,12;0,4;0,4;0,4;0,38;-35,03;0,81;0
Apical-723002020;7441;0,912689;481,67;589,82;-6,6;0,31;2,6;1,64;0,71;2,4;0,4;0,54;0,43;0,46;0,4;0,14;-168,46;0,95;0
Apical-723002021;7439;0,96342;482,95;590,05;-6,45;0,2;2,12;1,77;0,9;2,4;0,4;0,55;0,4;0,4;0,4;0,17;-5,31;0,94;0
Apical-723002022;7437;1,58229;483,77;590,77;-6,45;0,35;3,31;2,41;0,74;2,6;0,4;1,77;0,43;0,48;0,4;0,29;6,89;0,99;0
Apical-723002023;7437;1,13664;483,47;590,54;-7,73;0,32;2,75;1,83;0,82;2,6;0,48;1,09;0,49;0,53;0,48;0,26;-1,78;0,86;0
Apical-723002024;7437;1,00567;483,16;590,52;-7,96;0,38;2,61;1,4;0,89;2,6;0,48;0,8;0,64;0,75;0,58;0,32;-4,9;0,96;0
Apical-723002025;7437;0,540169;482,79;590,52;-7,67;0,34;2,1;0,95;1,17;2,6;0,68;0;0,82;0,82;0,82;0,18;-3,82;0,95;0
Apical-723002026;7434;0,925667;481,72;591,2;-8,04;1,06;5,48;2,07;0,99;2,4;0,53;0,76;0,69;0,84;0,58;0,6;165,87;0,96;0
Apical-723002027;7432;0,477333;482,02;591,84;-6,74;0,19;1,35;0,69;1,04;2,52;0,48;0;0;0;0;0,02;-143,39;0,96;0
Apical-723002028;7430;0,60593;482,59;592,25;-7,58;0,26;1,85;0,95;0,96;2,52;0,46;0;0,63;0,63;0,63;0,1;-14,32;0,95;0
Apical-723002029;7429;0,456494;482,52;592,45;-7,03;0,81;5,02;2,48;1,4;2,52;0,68;0;0;0;0;0,65;0,32;0,96;0
Apical-723002030;7427;0,276148;481,93;592,93;-7,48;0,26;2,31;1,55;1,27;2,4;0,48;0;0;0;0;0,21;173,13;0,99;0
Apical-723002031;7425;1,0496;480,98;593,34;-7,46;0,24;2,36;1,76;0,67;2,4;0,4;1,08;0,42;0,46;0,4;0,18;-178,7;0,91;0
Apical-723002032;7424;0,406884;481,77;593,49;-7,6;0,18;1,27;0,67;1,14;2,4;0,68;0;0;0;0;0,01;175,02;0,95;0
Apical-723002033;7422;1,66352;483,7;593,85;-7,58;0,67;5,32;3,39;0,75;2,4;0,4;2,42;0,49;0,72;0,4;0,62;-14,53;0,96;0
Apical-723002034;7419;1,68408;483,75;594,99;-7,65;0,83;5,85;3,34;0,67;2,4;0,4;2,45;0,57;0,89;0,4;0,77;20,13;0,78;0
Apical-723002035;7420;1,31294;483,34;594,83;-7,73;0,54;4,12;2,46;0,69;2,4;0,42;1,38;0,46;0,58;0,42;0,37;4,38;0,87;0
Apical-723002036;7420;1,2164;483,22;594,81;-7,77;0,82;5,08;2,34;0,81;2,4;0,44;0,96;0,52;0,65;0,46;0,36;0,76;0,92;0
Apical-723002037;7415;0,606316;481,79;595,83;-6,54;0,17;1,56;1,46;0,92;2,32;0,44;0;0,46;0,46;0,46;0,11;-88,4;0,82;0
Apical-723002038;7410;0,762785;481,01;596,96;-7,44;0,81;4,96;2,3;0,82;2,05;0,4;0,75;0,47;0,58;0,4;0,35;158,61;0,82;0
Apical-723002039;7407;2,07446;479,55;597,52;-6,68;0,89;6,88;4,2;0,6;1,68;0,4;3,2;0,48;0,7;0,4;0,73;-175,86;0,93;0
Apical-723002040;7407;1,03747;480,67;597,5;-7,54;0,55;3,96;2,22;0,69;1,68;0,4;1,15;0,53;0,68;0,4;0,39;-176,55;0,92;0
Apical-723002041;7407;0,787378;480,92;597,73;-6,65;0,48;3,36;1,95;0,79;1,68;0,53;0,6;0,56;0,63;0,53;0,32;-170,04;0,85;0
